,id,duracion_estadia,genero,edad,niños,codigo_destino,tipo_acomodacion
1657,1000134,7,1,41.0,1.0,3,AirBnB
1658,1012705,3,0,42.0,0.0,4,AirBnB
1659,1010007,4,0,30.0,0.0,7,Hotel
1660,1009513,4,0,45.0,1.0,5,Hotel
1661,1009227,8,0,,1.0,0,AirBnB
1662,1010235,5,0,39.0,1.0,2,AirBnB
1663,1004056,3,0,38.0,0.0,0,Hotel
1664,1005264,1,0,35.0,,3,Hotel
1665,1010611,2,0,39.0,0.0,6,Hotel
1666,1005946,2,0,41.0,0.0,7,Hotel
1667,1001800,4,0,37.0,0.0,4,Hotel
1668,1010548,2,0,,0.0,1,Hotel
1669,1012252,4,0,41.0,0.0,3,AirBnB
1670,1000799,2,1,43.0,0.0,4,Hotel
1671,1014076,2,1,36.0,0.0,7,AirBnB
1672,1000538,3,1,44.0,0.0,2,Hotel
1673,1008871,4,0,48.0,0.0,2,AirBnB
1674,1001632,5,1,36.0,0.0,3,Hotel
1675,1012668,3,0,39.0,1.0,6,AirBnB
1676,1001867,2,1,37.0,1.0,8,Hotel
1677,1011342,5,1,37.0,0.0,6,Hotel
1678,1004189,2,1,39.0,0.0,0,Hotel
1679,1005960,5,1,33.0,1.0,3,Hotel
1680,1012146,1,0,42.0,1.0,2,AirBnB
1681,1001154,2,0,43.0,0.0,5,AirBnB
1682,1003535,6,1,45.0,0.0,6,Hotel
1683,1000953,4,0,32.0,1.0,7,AirBnB
1684,1000735,6,0,33.0,,7,Hotel
1685,1010294,3,1,35.0,1.0,8,Hotel
1686,1013317,3,1,43.0,1.0,1,AirBnB
1687,1006218,3,1,43.0,0.0,7,Hotel
1688,1010764,3,1,50.0,1.0,1,AirBnB
1689,1003839,8,1,43.0,1.0,4,AirBnB
1690,1013755,5,0,54.0,,0,AirBnB
1691,1012099,5,0,43.0,0.0,8,AirBnB
1692,1008822,4,1,36.0,0.0,0,AirBnB
1693,1003304,2,0,37.0,0.0,4,Hotel
1694,1013582,5,0,37.0,0.0,6,Hotel
1695,1007492,3,1,37.0,0.0,4,AirBnB
1696,1004024,4,0,46.0,1.0,1,Hotel
1697,1001967,4,0,40.0,1.0,8,Hotel
1698,1003194,5,1,51.0,1.0,7,AirBnB
1699,1012642,8,0,41.0,1.0,8,Hotel
1700,1012960,5,1,44.0,0.0,5,Hotel
1701,1002658,5,1,44.0,1.0,2,AirBnB
1702,1010613,6,1,47.0,1.0,3,AirBnB
1703,1007725,4,0,,1.0,5,Hotel
1704,1002130,3,0,46.0,1.0,8,Hotel
1705,1004759,6,0,49.0,0.0,8,AirBnB
1706,1003822,2,1,44.0,1.0,5,AirBnB
1707,1006476,1,0,,0.0,7,Hotel
1708,1010279,4,0,41.0,1.0,5,Hotel
1709,1012100,1,1,47.0,1.0,5,AirBnB
1710,1012275,4,0,38.0,0.0,5,Hotel
1711,1008070,3,1,42.0,0.0,4,Hotel
1712,1013346,2,1,41.0,1.0,5,AirBnB
1713,1006829,5,0,,,1,Hotel
1714,1006663,5,1,,0.0,7,Hotel
1715,1011624,3,1,42.0,,3,Hotel
1716,1004187,6,0,40.0,0.0,4,Hotel
1717,1007668,3,0,47.0,0.0,8,AirBnB
1718,1013994,3,1,38.0,0.0,2,AirBnB
1719,1012736,2,0,47.0,1.0,7,Hotel
1720,1007762,5,0,45.0,,6,AirBnB
1721,1001432,6,1,42.0,1.0,1,AirBnB
1722,1001750,3,1,44.0,0.0,7,AirBnB
1723,1013716,2,0,38.0,1.0,7,AirBnB
1724,1011493,4,0,32.0,0.0,3,Hotel
1725,1000572,3,0,39.0,0.0,2,Hotel
1726,1002455,2,0,46.0,1.0,0,AirBnB
1727,1002618,6,0,50.0,1.0,5,Hotel
1728,1011317,2,1,41.0,0.0,4,Hotel
1729,1013292,7,0,46.0,0.0,3,AirBnB
1730,1011500,2,1,,,1,AirBnB
1731,1008895,4,0,37.0,,7,Hotel
1732,1009824,5,0,41.0,1.0,0,Hotel
1733,1001845,4,1,,1.0,3,Hotel
1734,1011047,4,0,,0.0,0,AirBnB
1735,1003834,3,1,42.0,0.0,8,Hotel
1736,1011333,3,0,32.0,1.0,1,Hotel
1737,1013449,3,0,41.0,0.0,8,Hotel
1738,1011356,3,1,,,8,AirBnB
1739,1008918,6,0,41.0,0.0,7,Hotel
1740,1008670,3,0,43.0,0.0,7,AirBnB
1741,1008009,4,0,40.0,0.0,3,AirBnB
1742,1014067,4,1,43.0,,3,Hotel
1743,1005383,3,1,37.0,1.0,4,Hotel
1744,1010008,3,0,45.0,1.0,8,Hotel
1745,1004704,4,0,41.0,0.0,0,AirBnB
1746,1011245,2,0,35.0,0.0,5,Hotel
1747,1003511,3,0,44.0,0.0,2,AirBnB
1748,1005203,3,0,,0.0,3,Hotel
1749,1013916,3,1,44.0,0.0,4,Hotel
1750,1008371,4,1,45.0,1.0,3,AirBnB
1751,1004318,3,1,41.0,1.0,3,AirBnB
1752,1008682,4,0,44.0,0.0,6,AirBnB
1753,1000430,3,1,43.0,0.0,5,Hotel
1754,1011367,4,0,38.0,,2,Hotel
1755,1010412,5,0,44.0,1.0,1,Hotel
1756,1013987,2,1,43.0,0.0,8,Hotel
1757,1009765,5,1,36.0,1.0,0,Hotel
1758,1012814,5,0,38.0,,6,Hotel
1759,1013713,5,1,,1.0,7,Hotel
1760,1006118,2,1,38.0,0.0,8,Hotel
1761,1013005,4,1,42.0,0.0,3,AirBnB
1762,1012456,7,0,,1.0,5,AirBnB
1763,1008650,2,0,36.0,0.0,5,Hotel
1764,1013242,4,1,51.0,1.0,2,Hotel
1765,1012441,5,0,48.0,0.0,6,AirBnB
1766,1010024,5,0,39.0,0.0,8,Hotel
1767,1011128,4,1,37.0,0.0,6,AirBnB
1768,1013213,6,0,41.0,1.0,7,Hotel
1769,1005228,4,0,39.0,1.0,8,AirBnB
1770,1004911,1,1,41.0,0.0,5,Hotel
1771,1007465,3,1,39.0,0.0,2,AirBnB
1772,1004529,3,0,42.0,,8,AirBnB
1773,1003923,5,0,48.0,1.0,6,Hotel
1774,1004036,1,1,40.0,0.0,1,AirBnB
1775,1001706,6,0,43.0,0.0,2,AirBnB
1776,1001436,6,1,,1.0,3,Hotel
1777,1013368,4,1,32.0,1.0,8,Hotel
1778,1013541,3,1,35.0,0.0,5,AirBnB
1779,1002752,1,1,41.0,1.0,5,AirBnB
1780,1008016,5,1,52.0,1.0,3,AirBnB
1781,1008852,4,1,36.0,0.0,6,AirBnB
1782,1008423,6,1,38.0,1.0,5,Hotel
1783,1006890,3,0,42.0,1.0,7,Hotel
1784,1006495,3,1,39.0,0.0,1,AirBnB
1785,1002574,3,1,40.0,1.0,3,Hotel
1786,1010178,5,0,41.0,,4,AirBnB
1787,1003782,6,0,44.0,0.0,1,AirBnB
1788,1002009,3,0,39.0,1.0,1,Hotel
1789,1012070,2,0,43.0,1.0,5,Hotel
1790,1008084,4,1,40.0,0.0,1,AirBnB
1791,1010330,4,1,35.0,1.0,3,Hotel
1792,1005510,4,0,43.0,1.0,1,Hotel
1793,1001727,4,1,40.0,0.0,3,AirBnB
1794,1006878,7,0,43.0,1.0,7,Hotel
1795,1006726,3,1,37.0,0.0,4,AirBnB
1796,1002046,2,1,34.0,1.0,5,Hotel
1797,1010561,3,0,38.0,0.0,1,Hotel
1798,1011561,6,1,39.0,0.0,0,AirBnB
1799,1002856,5,0,42.0,,7,AirBnB
1800,1006058,3,0,44.0,1.0,8,Hotel
1801,1007089,6,0,42.0,1.0,7,Hotel
1802,1004961,2,1,37.0,1.0,7,Hotel
1803,1004027,3,1,40.0,,3,AirBnB
1804,1009481,4,0,37.0,0.0,1,Hotel
1805,1002664,4,0,46.0,1.0,0,Hotel
1806,1003855,4,1,44.0,1.0,5,AirBnB
1807,1004649,3,1,46.0,,7,Hotel
1808,1001003,2,1,41.0,0.0,6,Hotel
1809,1008381,2,0,40.0,,5,Hotel
1810,1001677,4,1,40.0,0.0,3,AirBnB
1811,1000777,2,0,34.0,1.0,6,AirBnB
1812,1013773,2,1,38.0,0.0,0,AirBnB
1813,1012651,3,1,40.0,0.0,4,AirBnB
1814,1002714,4,1,48.0,,0,Hotel
1815,1012796,5,1,,,3,AirBnB
1816,1004678,6,1,43.0,0.0,0,Hotel
1817,1012082,5,1,33.0,0.0,4,AirBnB
1818,1012394,6,0,36.0,0.0,7,Hotel
1819,1010369,8,0,50.0,,2,AirBnB
1820,1001557,5,0,26.0,,2,AirBnB
1821,1013484,1,0,44.0,1.0,3,Hotel
1822,1005311,7,0,46.0,1.0,6,Hotel
1823,1003669,6,0,,0.0,2,Hotel
1824,1005737,2,0,32.0,1.0,1,AirBnB
1825,1012903,3,0,,0.0,7,AirBnB
1826,1009309,3,0,,0.0,4,Hotel
1827,1003912,1,0,,1.0,8,AirBnB
1828,1010747,4,1,,,4,AirBnB
1829,1006309,3,1,38.0,0.0,5,AirBnB
1830,1012268,1,1,44.0,1.0,3,AirBnB
1831,1010257,3,1,41.0,1.0,5,AirBnB
1832,1000677,6,1,41.0,1.0,4,AirBnB
1833,1006698,7,1,43.0,0.0,6,Hotel
1834,1012367,5,1,37.0,0.0,6,Hotel
1835,1001926,4,0,,1.0,8,Hotel
1836,1008836,3,0,,1.0,7,Hotel
1837,1003740,5,1,,0.0,0,Hotel
1838,1003471,2,0,45.0,0.0,1,Hotel
1839,1011227,2,1,40.0,1.0,0,Hotel
1840,1009860,5,0,40.0,,3,Hotel
1841,1004084,1,0,39.0,1.0,7,AirBnB
1842,1002450,4,0,44.0,1.0,3,Hotel
1843,1005019,3,0,55.0,0.0,5,AirBnB
1844,1007196,2,0,45.0,1.0,6,Hotel
1845,1000246,3,1,43.0,1.0,8,AirBnB
1846,1001586,4,1,39.0,0.0,8,AirBnB
1847,1011505,6,0,39.0,0.0,1,Hotel
1848,1008207,5,1,32.0,,5,AirBnB
1849,1006453,4,1,36.0,0.0,0,AirBnB
1850,1007667,5,1,37.0,,8,AirBnB
1851,1012864,6,1,,,4,Hotel
1852,1002173,6,1,40.0,0.0,2,AirBnB
1853,1009560,6,0,41.0,0.0,8,AirBnB
1854,1002131,2,1,,0.0,7,Hotel
1855,1010852,2,0,36.0,1.0,1,AirBnB
1856,1008792,6,1,,1.0,3,Hotel
1857,1008395,3,1,38.0,0.0,2,AirBnB
1858,1010674,3,1,36.0,0.0,7,Hotel
1859,1004821,3,1,43.0,0.0,6,AirBnB
1860,1006203,4,1,42.0,1.0,6,AirBnB
1861,1001923,4,1,37.0,1.0,2,Hotel
1862,1011077,4,0,49.0,0.0,0,Hotel
1863,1001988,5,1,46.0,0.0,7,Hotel
1864,1003896,6,1,39.0,0.0,6,AirBnB
1865,1012834,2,0,43.0,1.0,7,Hotel
1866,1013912,2,0,44.0,1.0,7,Hotel
1867,1010669,2,1,42.0,0.0,3,Hotel
1868,1001887,9,0,45.0,0.0,4,AirBnB
1869,1006469,2,1,35.0,0.0,6,Hotel
1870,1007466,4,1,45.0,0.0,4,Hotel
1871,1005739,3,1,,1.0,2,Hotel
1872,1010469,6,1,25.0,,0,AirBnB
1873,1004272,5,0,37.0,1.0,2,AirBnB
1874,1005731,4,1,44.0,0.0,5,Hotel
1875,1000065,2,0,44.0,0.0,0,AirBnB
1876,1004938,6,1,52.0,1.0,2,AirBnB
1877,1002509,2,1,36.0,0.0,2,AirBnB
1878,1003826,4,0,44.0,1.0,4,Hotel
1879,1010457,2,1,,0.0,8,Hotel
1880,1004336,4,0,,1.0,8,Hotel
1881,1003381,1,1,48.0,0.0,6,Hotel
1882,1004134,3,0,47.0,1.0,5,Hotel
1883,1008339,5,0,49.0,0.0,0,Hotel
1884,1003629,3,0,46.0,0.0,7,Hotel
1885,1007236,6,0,35.0,0.0,5,Hotel
1886,1012961,2,1,50.0,1.0,6,AirBnB
1887,1013287,5,0,42.0,1.0,5,AirBnB
1888,1001300,5,0,41.0,0.0,1,AirBnB
1889,1009725,9,0,38.0,0.0,1,Hotel
1890,1006466,2,1,44.0,1.0,1,AirBnB
1891,1007007,6,1,29.0,1.0,7,Hotel
1892,1008530,6,1,40.0,1.0,1,Hotel
1893,1005529,1,0,39.0,,2,AirBnB
1894,1013149,3,1,45.0,1.0,7,AirBnB
1895,1013059,4,1,,0.0,1,AirBnB
1896,1000580,4,1,44.0,0.0,7,Hotel
1897,1013452,3,0,47.0,0.0,5,AirBnB
1898,1005542,2,0,40.0,0.0,1,Hotel
1899,1000373,5,0,37.0,1.0,2,AirBnB
1900,1005301,3,0,39.0,0.0,0,Hotel
1901,1007057,4,1,42.0,,4,Hotel
1902,1008647,2,0,50.0,1.0,8,Hotel
1903,1007250,4,0,40.0,0.0,0,AirBnB
1904,1005271,5,1,42.0,,8,Hotel
1905,1011881,10,0,45.0,1.0,4,Hotel
1906,1003412,5,0,44.0,0.0,2,AirBnB
1907,1007790,6,0,38.0,0.0,3,Hotel
1908,1002737,6,1,43.0,0.0,4,Hotel
1909,1010408,5,0,38.0,0.0,8,Hotel
1910,1012836,4,0,36.0,0.0,3,Hotel
1911,1011733,3,1,30.0,1.0,7,Hotel
1912,1011159,3,0,42.0,,0,AirBnB
1913,1004237,4,0,43.0,,6,Hotel
1914,1010269,5,1,44.0,0.0,7,Hotel
1915,1008973,1,1,36.0,1.0,2,Hotel
1916,1009248,2,1,41.0,1.0,2,AirBnB
1917,1002747,2,1,46.0,1.0,7,AirBnB
1918,1007245,2,1,35.0,,5,AirBnB
1919,1003010,3,1,40.0,1.0,8,AirBnB
1920,1012965,2,1,38.0,0.0,7,Hotel
1921,1001695,2,1,40.0,0.0,6,Hotel
1922,1004149,7,0,41.0,1.0,2,Hotel
1923,1003766,3,1,43.0,0.0,2,AirBnB
1924,1003383,5,0,43.0,0.0,1,AirBnB
1925,1006215,4,1,46.0,0.0,4,Hotel
1926,1013288,6,1,36.0,1.0,8,Hotel
1927,1003489,5,0,43.0,0.0,4,Hotel
1928,1007963,4,0,32.0,0.0,4,Hotel
1929,1010358,6,0,35.0,0.0,8,Hotel
1930,1004854,3,1,40.0,1.0,2,Hotel
1931,1011550,4,1,39.0,0.0,4,Hotel
1932,1001760,6,1,39.0,1.0,0,Hotel
1933,1001661,3,1,,1.0,8,AirBnB
1934,1013906,1,0,35.0,1.0,0,Hotel
1935,1003249,6,0,42.0,1.0,8,Hotel
1936,1008699,5,0,35.0,1.0,0,AirBnB
1937,1002875,4,1,38.0,0.0,2,Hotel
1938,1012306,1,0,34.0,1.0,0,Hotel
1939,1009780,2,0,39.0,1.0,8,AirBnB
1940,1014048,4,1,29.0,0.0,0,Hotel
1941,1001410,5,0,35.0,0.0,5,Hotel
1942,1000522,3,1,47.0,1.0,5,Hotel
1943,1010102,4,1,44.0,1.0,2,AirBnB
1944,1009864,1,0,40.0,0.0,6,Hotel
1945,1009650,2,0,44.0,1.0,4,Hotel
1946,1011560,5,0,42.0,0.0,3,Hotel
1947,1004399,2,1,40.0,0.0,5,AirBnB
1948,1003293,4,0,37.0,0.0,4,Hotel
1949,1003999,3,0,52.0,0.0,6,Hotel
1950,1007907,2,0,47.0,1.0,3,Hotel
1951,1008919,4,0,35.0,1.0,5,AirBnB
1952,1006284,7,1,40.0,,6,Hotel
1953,1001039,4,0,44.0,0.0,7,AirBnB
1954,1012925,7,1,48.0,,2,AirBnB
1955,1007290,3,1,42.0,1.0,0,AirBnB
1956,1011383,3,0,41.0,1.0,7,Hotel
1957,1013955,2,0,44.0,0.0,3,AirBnB
1958,1011347,3,0,34.0,1.0,4,AirBnB
1959,1006479,3,0,45.0,0.0,3,AirBnB
1960,1000433,5,1,37.0,,6,Hotel
1961,1007556,2,0,36.0,0.0,5,Hotel
1962,1007715,5,0,37.0,1.0,8,AirBnB
1963,1011494,6,1,50.0,0.0,4,Hotel
1964,1011394,6,0,43.0,1.0,6,AirBnB
1965,1011243,7,0,44.0,0.0,2,AirBnB
1966,1004501,4,0,43.0,0.0,6,Hotel
1967,1000374,7,0,36.0,0.0,8,AirBnB
1968,1000702,4,1,37.0,0.0,5,AirBnB
1969,1008644,3,0,40.0,0.0,6,Hotel
1970,1006286,2,0,37.0,,5,AirBnB
1971,1001053,4,1,,0.0,4,AirBnB
1972,1004028,3,1,48.0,1.0,4,AirBnB
1973,1000936,5,1,36.0,0.0,3,Hotel
1974,1009493,4,0,40.0,0.0,2,Hotel
1975,1010137,5,0,47.0,1.0,6,Hotel
1976,1013075,1,0,46.0,0.0,4,AirBnB
1977,1011635,4,1,51.0,0.0,2,Hotel
1978,1012524,7,0,,1.0,1,Hotel
1979,1010472,7,1,40.0,0.0,4,AirBnB
1980,1009499,5,0,46.0,0.0,6,AirBnB
1981,1002642,2,1,,0.0,6,Hotel
1982,1000490,2,0,38.0,,2,Hotel
1983,1004086,2,0,49.0,0.0,0,AirBnB
1984,1002504,4,1,41.0,1.0,8,AirBnB
1985,1000036,3,1,,1.0,2,Hotel
1986,1006811,5,0,30.0,0.0,3,Hotel
1987,1008377,9,1,,1.0,8,Hotel
1988,1009596,4,0,34.0,1.0,8,AirBnB
1989,1010512,7,1,39.0,,1,AirBnB
1990,1007622,1,1,43.0,0.0,0,AirBnB
1991,1010832,5,1,31.0,1.0,4,Hotel
1992,1001180,6,0,37.0,0.0,5,Hotel
1993,1001052,4,0,55.0,1.0,1,Hotel
1994,1010360,3,1,35.0,0.0,5,AirBnB
1995,1008428,5,1,44.0,0.0,8,Hotel
1996,1006022,3,1,39.0,0.0,4,AirBnB
1997,1009430,5,1,,0.0,1,AirBnB
1998,1002367,4,0,42.0,,1,AirBnB
1999,1007572,6,0,35.0,1.0,1,Hotel
2000,1007479,4,0,42.0,1.0,2,Hotel
2001,1005965,4,0,47.0,1.0,8,Hotel
2002,1003844,2,0,51.0,,7,AirBnB
2003,1008469,1,0,46.0,0.0,5,AirBnB
2004,1004467,3,0,43.0,1.0,0,Hotel
2005,1004930,4,0,41.0,1.0,3,Hotel
2006,1011508,2,1,38.0,1.0,5,Hotel
2007,1012073,5,1,41.0,1.0,8,AirBnB
2008,1012930,6,0,,0.0,1,Hotel
2009,1001444,2,1,43.0,1.0,1,AirBnB
2010,1009035,3,1,,,8,AirBnB
2011,1003534,3,1,45.0,0.0,2,AirBnB
2012,1009276,5,0,40.0,0.0,0,Hotel
2013,1002766,3,0,43.0,0.0,3,AirBnB
2014,1003260,5,1,47.0,0.0,1,Hotel
2015,1003228,4,1,39.0,0.0,5,AirBnB
2016,1009058,3,0,41.0,1.0,8,Hotel
2017,1005906,4,0,39.0,0.0,7,Hotel
2018,1009083,5,1,50.0,0.0,4,Hotel
2019,1011339,2,1,40.0,1.0,6,Hotel
2020,1000610,4,1,33.0,0.0,6,AirBnB
2021,1001258,3,1,37.0,0.0,4,AirBnB
2022,1000118,9,0,37.0,1.0,3,Hotel
2023,1005609,5,0,39.0,0.0,4,Hotel
2024,1011783,3,0,37.0,1.0,7,AirBnB
2025,1000250,5,1,48.0,0.0,8,Hotel
2026,1011931,9,0,51.0,,7,AirBnB
2027,1004816,5,1,38.0,1.0,3,Hotel
2028,1007748,2,0,38.0,1.0,0,AirBnB
2029,1009111,6,1,35.0,1.0,2,Hotel
2030,1012233,4,1,41.0,0.0,1,Hotel
2031,1007704,4,1,,1.0,4,Hotel
2032,1012638,5,0,44.0,0.0,6,AirBnB
2033,1002636,6,1,37.0,1.0,6,Hotel
2034,1004218,4,0,40.0,1.0,6,AirBnB
2035,1011169,4,0,46.0,1.0,7,Hotel
2036,1001928,6,1,,,1,Hotel
2037,1013086,3,0,39.0,0.0,3,Hotel
2038,1013851,2,1,35.0,1.0,2,Hotel
2039,1006614,3,0,44.0,0.0,2,AirBnB
2040,1000872,7,1,42.0,0.0,1,Hotel
2041,1005726,3,1,52.0,1.0,5,AirBnB
2042,1005651,4,1,38.0,1.0,0,Hotel
2043,1001753,7,0,,1.0,5,AirBnB
2044,1005997,3,1,44.0,0.0,4,Hotel
2045,1000227,2,0,52.0,1.0,7,Hotel
2046,1003714,2,1,45.0,1.0,6,AirBnB
2047,1003682,5,0,34.0,0.0,6,Hotel
2048,1010020,4,0,33.0,0.0,6,Hotel
2049,1013303,5,1,41.0,0.0,5,AirBnB
2050,1008771,7,0,43.0,1.0,5,Hotel
2051,1002960,4,0,39.0,,5,Hotel
2052,1006001,3,0,38.0,0.0,2,Hotel
2053,1007984,4,0,48.0,0.0,4,AirBnB
2054,1001687,7,0,,0.0,4,Hotel
2055,1003050,5,0,41.0,1.0,7,Hotel
2056,1011043,2,0,41.0,0.0,6,Hotel
2057,1009537,3,0,,1.0,4,AirBnB
2058,1002771,5,0,40.0,1.0,8,Hotel
2059,1006147,3,1,44.0,1.0,3,AirBnB
2060,1004067,3,1,40.0,0.0,6,Hotel
2061,1012920,5,1,,1.0,3,Hotel
2062,1004185,10,1,,1.0,3,Hotel
2063,1000041,6,0,42.0,0.0,6,Hotel
2064,1001463,3,1,37.0,1.0,0,Hotel
2065,1012917,5,0,42.0,1.0,3,Hotel
2066,1005337,3,1,39.0,0.0,8,AirBnB
2067,1009057,1,0,34.0,0.0,7,Hotel
2068,1004806,3,1,44.0,,1,Hotel
2069,1003277,5,1,48.0,1.0,0,Hotel
2070,1006167,5,0,38.0,1.0,3,AirBnB
2071,1005043,3,1,41.0,0.0,1,Hotel
2072,1001067,4,1,35.0,1.0,1,Hotel
2073,1011372,4,0,,1.0,3,Hotel
2074,1005309,2,0,41.0,1.0,0,Hotel
2075,1007683,6,0,39.0,1.0,2,AirBnB
2076,1010648,3,0,45.0,,7,Hotel
2077,1013837,2,1,34.0,0.0,5,Hotel
2078,1012167,6,1,45.0,0.0,3,Hotel
2079,1003553,6,1,39.0,1.0,7,Hotel
2080,1007318,4,1,45.0,1.0,5,AirBnB
2081,1006415,3,0,,0.0,1,Hotel
2082,1009776,3,1,38.0,0.0,8,AirBnB
2083,1008810,5,0,38.0,1.0,8,Hotel
2084,1009791,6,1,35.0,1.0,6,Hotel
2085,1003486,5,1,34.0,0.0,1,AirBnB
2086,1000019,5,1,40.0,1.0,5,Hotel
2087,1009632,3,0,42.0,1.0,2,Hotel
2088,1000992,1,0,45.0,0.0,6,AirBnB
2089,1000948,5,1,,1.0,5,Hotel
2090,1003422,7,0,40.0,0.0,6,AirBnB
2091,1013384,2,1,,0.0,7,Hotel
2092,1011204,5,1,40.0,0.0,7,Hotel
2093,1009752,2,0,45.0,0.0,4,AirBnB
2094,1013290,2,1,45.0,0.0,8,Hotel
2095,1010273,3,1,37.0,1.0,5,Hotel
2096,1012266,6,1,51.0,1.0,8,AirBnB
2097,1012505,3,0,42.0,1.0,0,Hotel
2098,1002106,6,1,33.0,0.0,2,AirBnB
2099,1011371,4,1,,1.0,5,Hotel
2100,1012320,4,1,41.0,0.0,1,Hotel
2101,1007179,5,1,,1.0,2,Hotel
2102,1002506,3,1,,0.0,1,Hotel
2103,1004803,5,0,40.0,0.0,6,AirBnB
2104,1008575,9,1,39.0,,8,AirBnB
2105,1011403,4,0,39.0,1.0,2,AirBnB
2106,1011721,5,0,41.0,0.0,3,AirBnB
2107,1010224,2,1,31.0,1.0,6,Hotel
2108,1004479,3,1,39.0,1.0,2,Hotel
2109,1004051,2,0,36.0,0.0,1,Hotel
2110,1008499,3,0,41.0,0.0,4,AirBnB
2111,1013817,3,0,40.0,0.0,7,AirBnB
2112,1007712,3,0,42.0,0.0,2,AirBnB
2113,1005931,1,0,46.0,0.0,6,AirBnB
2114,1000096,8,0,40.0,0.0,5,Hotel
2115,1010118,3,1,42.0,1.0,6,AirBnB
2116,1010667,2,1,33.0,0.0,8,AirBnB
2117,1002624,4,0,37.0,0.0,3,Hotel
2118,1001631,4,0,37.0,0.0,1,Hotel
2119,1011307,4,0,33.0,1.0,5,AirBnB
2120,1012040,7,0,33.0,1.0,2,AirBnB
2121,1012882,5,1,41.0,,0,AirBnB
2122,1002743,1,0,48.0,1.0,0,Hotel
2123,1012857,4,0,39.0,0.0,6,Hotel
2124,1002324,5,1,36.0,0.0,3,Hotel
2125,1013450,3,1,36.0,0.0,2,AirBnB
2126,1000707,4,1,48.0,1.0,5,AirBnB
2127,1001879,2,1,40.0,1.0,3,AirBnB
2128,1001268,5,1,47.0,0.0,8,Hotel
2129,1006629,2,1,40.0,0.0,8,Hotel
2130,1000723,3,1,39.0,0.0,7,AirBnB
2131,1000487,1,1,,0.0,4,Hotel
2132,1003354,3,0,,,3,Hotel
2133,1008883,7,0,,,3,Hotel
2134,1005679,3,1,31.0,0.0,3,AirBnB
2135,1009408,5,1,45.0,0.0,1,Hotel
2136,1001627,3,0,39.0,1.0,1,Hotel
2137,1007505,6,1,42.0,0.0,5,Hotel
2138,1013745,3,0,42.0,0.0,0,AirBnB
2139,1003123,2,1,45.0,0.0,4,Hotel
2140,1011076,7,0,,0.0,8,Hotel
2141,1003894,5,0,41.0,1.0,0,Hotel
2142,1009911,3,1,33.0,1.0,6,Hotel
2143,1013700,4,0,41.0,0.0,1,AirBnB
2144,1003119,3,1,33.0,1.0,7,Hotel
2145,1006283,5,0,,,0,Hotel
2146,1011199,7,0,,0.0,0,Hotel
2147,1004625,3,1,46.0,0.0,7,Hotel
2148,1010177,3,0,47.0,1.0,3,Hotel
2149,1009721,5,0,39.0,0.0,1,Hotel
2150,1005130,2,1,39.0,0.0,2,AirBnB
2151,1011185,6,0,40.0,1.0,4,AirBnB
2152,1004201,3,1,43.0,1.0,0,AirBnB
2153,1011769,3,0,36.0,0.0,5,Hotel
2154,1008734,5,1,37.0,1.0,1,Hotel
2155,1005461,5,1,42.0,1.0,4,AirBnB
2156,1011226,4,0,35.0,,0,Hotel
2157,1007659,5,0,34.0,,0,Hotel
2158,1001184,5,1,40.0,0.0,5,AirBnB
2159,1006718,4,0,34.0,1.0,8,AirBnB
2160,1012042,3,1,36.0,,8,AirBnB
2161,1001260,7,1,44.0,1.0,0,AirBnB
2162,1003091,3,1,37.0,0.0,6,AirBnB
2163,1002346,2,1,39.0,1.0,7,Hotel
2164,1003689,3,0,39.0,,2,Hotel
2165,1014014,3,0,42.0,0.0,2,AirBnB
2166,1001191,1,0,35.0,1.0,3,Hotel
2167,1011044,3,1,44.0,0.0,6,Hotel
2168,1007307,2,1,52.0,0.0,5,Hotel
2169,1007771,7,0,31.0,0.0,2,Hotel
2170,1000656,4,1,43.0,,5,Hotel
2171,1006717,4,0,30.0,1.0,2,AirBnB
2172,1005120,3,1,44.0,0.0,1,Hotel
2173,1011445,3,1,33.0,,0,Hotel
2174,1006371,8,1,48.0,0.0,7,Hotel
2175,1009127,2,0,41.0,1.0,0,Hotel
2176,1003009,1,0,42.0,0.0,4,AirBnB
2177,1008405,3,0,,1.0,2,AirBnB
2178,1006685,8,1,48.0,0.0,7,Hotel
2179,1010530,4,1,39.0,0.0,7,Hotel
2180,1000183,3,0,,1.0,0,AirBnB
2181,1007048,3,0,40.0,0.0,4,Hotel
2182,1011039,2,0,39.0,0.0,8,AirBnB
2183,1013176,6,1,34.0,1.0,8,Hotel
2184,1004709,5,1,32.0,1.0,4,Hotel
2185,1011491,5,0,36.0,1.0,0,AirBnB
2186,1008523,5,0,44.0,1.0,6,Hotel
2187,1003748,2,1,48.0,0.0,7,Hotel
2188,1001222,4,0,37.0,0.0,6,Hotel
2189,1005709,4,0,40.0,1.0,3,Hotel
2190,1013309,4,0,40.0,0.0,1,Hotel
2191,1009086,4,1,42.0,1.0,0,AirBnB
2192,1000378,2,0,49.0,0.0,1,AirBnB
2193,1006037,3,1,,0.0,7,Hotel
2194,1006842,3,1,46.0,0.0,7,Hotel
2195,1001085,3,1,38.0,0.0,1,AirBnB
2196,1000877,5,1,48.0,1.0,1,AirBnB
2197,1000729,4,1,41.0,1.0,4,AirBnB
2198,1005748,8,0,39.0,1.0,4,AirBnB
